Date;Time of day;Biomass[MWh];Hydropower[MWh];Wind offshore[MWh];Wind onshore[MWh];Photovoltaics[MWh];Other renewable[MWh];Nuclear[MWh];Fossil brown coal[MWh];Fossil hard coal[MWh];Fossil gas[MWh];Hydro pumped storage[MWh];Other conventional[MWh]
Jun 25, 2020;7:00 PM;1,110;598;828;1,887;1,637;33;1,307;2,952;825;2,333;463;198
Jun 25, 2020;7:15 PM;1,113;616;864;1,837;1,326;33;1,309;2,947;829;2,348;506;198
Jun 25, 2020;7:30 PM;1,114;598;892;1,805;1,042;33;1,309;2,957;827;2,363;587;197
Jun 25, 2020;7:45 PM;1,117;588;896;1,765;803;33;1,308;2,962;833;2,368;644;197
Jun 25, 2020;8:00 PM;1,114;578;903;1,754;612;33;1,308;2,964;837;2,366;698;197
Jun 25, 2020;8:15 PM;1,115;573;918;1,668;443;33;1,308;2,953;826;2,354;747;197
Jun 25, 2020;8:30 PM;1,117;578;938;1,550;296;33;1,310;2,967;821;2,363;822;197
Jun 25, 2020;8:45 PM;1,116;568;957;1,484;176;33;1,310;2,962;799;2,385;802;197
Jun 25, 2020;9:00 PM;1,116;573;974;1,523;90;33;1,310;2,974;784;2,398;581;197
Jun 25, 2020;9:15 PM;1,121;557;958;1,613;33;33;1,310;2,958;780;2,383;479;197
Jun 25, 2020;9:30 PM;1,122;554;959;1,721;8;33;1,310;2,956;828;2,356;409;197
Jun 25, 2020;9:45 PM;1,123;530;917;1,853;1;33;1,310;2,940;842;2,313;381;197
Jun 25, 2020;10:00 PM;1,124;534;898;1,929;0;33;1,309;2,965;865;2,298;604;197
Jun 25, 2020;10:15 PM;1,124;525;901;2,061;0;33;1,309;2,958;856;2,295;425;197
Jun 25, 2020;10:30 PM;1,126;527;887;2,154;0;33;1,311;2,957;812;2,288;322;198
Jun 25, 2020;10:45 PM;1,123;526;865;2,229;0;33;1,311;2,939;781;2,279;256;198
Jun 25, 2020;11:00 PM;1,127;550;863;2,266;0;33;1,313;2,929;772;2,279;251;198
Jun 25, 2020;11:15 PM;1,126;530;855;2,329;0;33;1,313;2,893;756;2,244;77;198
Jun 25, 2020;11:30 PM;1,125;540;827;2,344;0;33;1,313;2,905;747;2,238;104;198
Jun 25, 2020;11:45 PM;1,125;519;818;2,364;0;33;1,312;2,873;693;2,208;113;198
Jun 26, 2020;12:00 AM;1,126;515;797;2,394;0;33;1,314;2,792;607;2,176;31;203
Jun 26, 2020;12:15 AM;1,122;518;796;2,390;0;33;1,314;2,725;600;2,179;42;202
Jun 26, 2020;12:30 AM;1,123;511;809;2,403;0;33;1,315;2,714;599;2,149;28;202
Jun 26, 2020;12:45 AM;1,123;510;802;2,391;0;33;1,314;2,701;591;2,123;24;203
Jun 26, 2020;1:00 AM;1,123;510;784;2,362;0;33;1,316;2,653;572;2,111;50;203
Jun 26, 2020;1:15 AM;1,124;511;763;2,291;0;33;1,316;2,649;551;2,080;27;200
Jun 26, 2020;1:30 AM;1,123;509;753;2,274;0;33;1,316;2,634;541;2,073;32;200
Jun 26, 2020;1:45 AM;1,122;507;739;2,220;0;33;1,313;2,585;540;2,051;33;200
Jun 26, 2020;2:00 AM;1,122;508;688;2,195;0;33;1,317;2,539;535;2,128;42;200
Jun 26, 2020;2:15 AM;1,121;508;643;2,160;0;33;1,318;2,523;533;2,131;37;201
Jun 26, 2020;2:30 AM;1,118;506;628;2,110;0;33;1,319;2,518;534;2,135;51;201
Jun 26, 2020;2:45 AM;1,119;507;599;2,070;0;33;1,320;2,485;535;2,137;39;201
Jun 26, 2020;3:00 AM;1,120;508;565;1,994;0;33;1,320;2,489;537;2,143;39;201
Jun 26, 2020;3:15 AM;1,122;507;530;1,932;0;33;1,320;2,504;537;2,142;54;201
Jun 26, 2020;3:30 AM;1,120;507;484;1,880;0;33;1,321;2,516;542;2,146;71;201
Jun 26, 2020;3:45 AM;1,123;507;457;1,823;0;33;1,322;2,520;537;2,145;98;201
Jun 26, 2020;4:00 AM;1,121;504;425;1,757;0;33;1,321;2,537;537;2,147;36;201
Jun 26, 2020;4:15 AM;1,122;504;419;1,707;0;33;1,322;2,504;540;2,150;55;201
Jun 26, 2020;4:30 AM;1,120;504;412;1,718;1;33;1,322;2,486;546;2,155;52;201
Jun 26, 2020;4:45 AM;1,124;508;406;1,737;3;33;1,323;2,513;543;2,175;69;201
Jun 26, 2020;5:00 AM;1,126;519;403;1,727;17;33;1,324;2,619;539;2,153;14;202
Jun 26, 2020;5:15 AM;1,126;522;395;1,763;42;33;1,326;2,666;539;2,159;14;202
Jun 26, 2020;5:30 AM;1,127;529;396;1,769;94;33;1,328;2,707;560;2,149;18;202
Jun 26, 2020;5:45 AM;1,126;521;402;1,707;189;33;1,328;2,794;613;2,167;51;202
Jun 26, 2020;6:00 AM;1,125;523;379;1,693;312;33;1,327;2,832;725;2,164;14;199
Jun 26, 2020;6:15 AM;1,127;536;354;1,658;476;33;1,328;2,858;806;2,240;23;199
Jun 26, 2020;6:30 AM;1,125;556;334;1,598;678;33;1,328;2,860;844;2,278;74;200
Jun 26, 2020;6:45 AM;1,127;572;334;1,503;932;33;1,328;2,880;870;2,351;166;200
Jun 26, 2020;7:00 AM;1,126;552;337;1,355;1,236;33;1,327;2,874;871;2,365;285;200
Jun 26, 2020;7:15 AM;1,122;582;341;1,185;1,583;33;1,329;2,901;885;2,376;373;199
Jun 26, 2020;7:30 AM;1,123;597;358;993;1,959;33;1,328;2,893;879;2,382;502;198
Jun 26, 2020;7:45 AM;1,121;585;373;807;2,369;33;1,327;2,898;860;2,381;562;198
Jun 26, 2020;8:00 AM;1,122;586;380;674;2,791;33;1,326;2,924;765;2,374;796;198
Jun 26, 2020;8:15 AM;1,121;582;383;592;3,242;33;1,325;2,933;756;2,376;599;198
Jun 26, 2020;8:30 AM;1,123;580;374;543;3,673;33;1,323;2,937;757;2,376;525;198
Jun 26, 2020;8:45 AM;1,123;575;382;522;4,100;33;1,322;2,927;777;2,375;391;198
Jun 26, 2020;9:00 AM;1,123;585;384;550;4,507;33;1,321;2,919;817;2,363;697;195
Jun 26, 2020;9:15 AM;1,121;574;394;612;4,907;33;1,318;2,914;822;2,354;466;196
Jun 26, 2020;9:30 AM;1,120;568;365;698;5,272;33;1,317;2,924;815;2,352;460;196
Jun 26, 2020;9:45 AM;1,121;536;364;801;5,602;33;1,314;2,921;805;2,349;305;197
Jun 26, 2020;10:00 AM;1,119;584;372;946;5,894;33;1,314;2,913;814;2,354;484;198
Jun 26, 2020;10:15 AM;1,122;573;359;1,074;6,150;33;1,312;2,911;799;2,349;302;197
Jun 26, 2020;10:30 AM;1,119;577;351;1,189;6,409;33;1,312;2,915;772;2,342;233;197
Jun 26, 2020;10:45 AM;1,118;563;341;1,285;6,585;33;1,312;2,912;745;2,340;174;197
Jun 26, 2020;11:00 AM;1,114;586;336;1,366;6,781;33;1,312;2,910;701;2,324;165;196
Jun 26, 2020;11:15 AM;1,115;568;342;1,420;6,901;33;1,311;2,903;710;2,335;125;196
Jun 26, 2020;11:30 AM;1,110;562;342;1,497;7,007;33;1,310;2,893;706;2,334;112;197
Jun 26, 2020;11:45 AM;1,111;563;362;1,496;7,095;33;1,310;2,886;712;2,329;100;197
Jun 26, 2020;12:00 PM;1,111;574;388;1,466;7,136;33;1,309;2,907;620;2,295;109;198
Jun 26, 2020;12:15 PM;1,112;555;394;1,464;7,180;33;1,309;2,896;611;2,296;87;196
Jun 26, 2020;12:30 PM;1,109;535;394;1,470;7,194;33;1,309;2,870;592;2,284;52;197
Jun 26, 2020;12:45 PM;1,108;524;382;1,464;7,222;33;1,308;2,856;563;2,270;49;197
Jun 26, 2020;1:00 PM;1,110;578;354;1,433;7,244;33;1,308;2,895;549;2,267;82;196
Jun 26, 2020;1:15 PM;1,110;577;346;1,442;7,149;33;1,310;2,901;551;2,265;82;196
Jun 26, 2020;1:30 PM;1,108;552;349;1,427;7,094;33;1,311;2,910;558;2,269;128;196
Jun 26, 2020;1:45 PM;1,107;525;347;1,370;7,012;33;1,311;2,895;552;2,254;70;196
Jun 26, 2020;2:00 PM;1,107;544;333;1,334;6,911;33;1,313;2,881;549;2,255;42;197
Jun 26, 2020;2:15 PM;1,107;550;325;1,370;6,768;33;1,313;2,863;545;2,261;47;197
Jun 26, 2020;2:30 PM;1,107;552;341;1,287;6,595;33;1,313;2,855;547;2,263;50;197
Jun 26, 2020;2:45 PM;1,106;552;364;1,365;6,456;33;1,312;2,862;558;2,262;48;198
Jun 26, 2020;3:00 PM;1,104;531;365;1,239;6,243;33;1,312;2,881;547;2,264;36;197
Jun 26, 2020;3:15 PM;1,104;533;368;1,188;6,024;33;1,311;2,887;543;2,249;44;197
Jun 26, 2020;3:30 PM;1,103;555;374;1,163;5,817;33;1,311;2,885;540;2,258;60;197
Jun 26, 2020;3:45 PM;1,104;561;376;1,146;5,599;33;1,311;2,851;538;2,244;118;197
Jun 26, 2020;4:00 PM;1,106;527;376;1,171;5,341;33;1,311;2,856;550;2,242;54;197
Jun 26, 2020;4:15 PM;1,107;539;374;1,136;5,051;33;1,311;2,870;571;2,237;73;197
Jun 26, 2020;4:30 PM;1,107;562;361;1,254;4,687;33;1,312;2,884;575;2,246;152;197
Jun 26, 2020;4:45 PM;1,107;580;351;1,230;4,336;33;1,312;2,878;595;2,250;481;197
Jun 26, 2020;5:00 PM;1,109;525;354;1,284;3,949;33;1,310;2,880;642;2,257;159;197
Jun 26, 2020;5:15 PM;1,110;558;372;1,339;3,573;33;1,310;2,886;682;2,248;185;197
Jun 26, 2020;5:30 PM;1,113;590;370;1,332;3,194;33;1,309;2,904;698;2,260;358;196
Jun 26, 2020;5:45 PM;1,111;597;391;1,336;2,836;33;1,309;2,919;689;2,269;419;197
Jun 26, 2020;6:00 PM;1,111;534;386;1,349;2,520;33;1,309;2,914;710;2,273;482;199
Jun 26, 2020;6:15 PM;1,113;570;375;1,432;2,183;33;1,309;2,925;730;2,267;572;199
Jun 26, 2020;6:30 PM;1,117;573;377;1,488;1,841;33;1,309;2,932;740;2,274;648;198
Jun 26, 2020;6:45 PM;1,118;589;393;1,491;1,533;33;1,311;2,934;765;2,274;794;199
Jun 26, 2020;7:00 PM;1,123;534;414;1,532;1,265;33;1,309;2,902;778;2,279;569;199
Jun 26, 2020;7:15 PM;1,121;550;417;1,520;1,021;33;1,310;2,894;778;2,220;612;199
Jun 26, 2020;7:30 PM;1,121;527;432;1,535;809;33;1,310;2,917;777;2,161;624;199
Jun 26, 2020;7:45 PM;1,121;533;464;1,519;631;33;1,310;2,910;766;2,135;646;198
Jun 26, 2020;8:00 PM;1,122;535;485;1,490;479;33;1,310;2,924;744;2,097;674;199
Jun 26, 2020;8:15 PM;1,120;530;492;1,451;345;33;1,309;2,924;742;2,086;604;199
Jun 26, 2020;8:30 PM;1,121;541;503;1,379;234;33;1,311;2,940;730;2,097;557;199
Jun 26, 2020;8:45 PM;1,124;529;541;1,354;141;33;1,311;2,934;727;2,094;538;200
Jun 26, 2020;9:00 PM;1,125;556;581;1,335;69;33;1,310;2,943;741;2,112;694;201
Jun 26, 2020;9:15 PM;1,127;547;612;1,343;25;33;1,309;2,946;758;2,098;509;201
Jun 26, 2020;9:30 PM;1,129;526;635;1,332;6;33;1,308;2,949;749;2,068;473;201
Jun 26, 2020;9:45 PM;1,129;521;620;1,303;2;33;1,308;2,945;718;2,025;481;201
Jun 26, 2020;10:00 PM;1,132;567;593;1,241;1;33;1,308;2,957;697;2,013;831;201
Jun 26, 2020;10:15 PM;1,129;535;569;1,223;0;33;1,310;2,952;689;2,010;612;201
Jun 26, 2020;10:30 PM;1,130;522;532;1,197;0;33;1,311;2,959;696;2,014;644;200
Jun 26, 2020;10:45 PM;1,130;546;508;1,199;0;33;1,309;2,957;679;2,015;713;200
Jun 26, 2020;11:00 PM;1,133;600;491;1,230;0;33;1,309;2,959;673;2,016;713;200
Jun 26, 2020;11:15 PM;1,132;572;478;1,235;0;33;1,309;2,951;663;2,013;602;200
Jun 26, 2020;11:30 PM;1,129;594;462;1,181;0;33;1,310;2,947;655;2,012;608;200
Jun 26, 2020;11:45 PM;1,127;567;470;1,142;0;33;1,310;2,932;647;2,019;452;200
Jun 27, 2020;12:00 AM;1,129;594;483;1,137;0;33;1,310;2,896;576;1,989;535;198
Jun 27, 2020;12:15 AM;1,126;565;508;1,150;0;33;1,311;2,801;560;2,020;479;199
Jun 27, 2020;12:30 AM;1,125;583;528;1,146;0;33;1,311;2,743;579;2,007;327;199
Jun 27, 2020;12:45 AM;1,125;568;532;1,165;0;33;1,311;2,672;566;1,973;190;199
Jun 27, 2020;1:00 AM;1,127;589;539;1,153;0;33;1,313;2,503;499;1,939;127;198
Jun 27, 2020;1:15 AM;1,126;571;511;1,157;0;33;1,313;2,493;503;1,928;60;199
Jun 27, 2020;1:30 AM;1,127;568;478;1,140;0;33;1,314;2,476;489;1,930;54;199
Jun 27, 2020;1:45 AM;1,125;561;461;1,111;0;33;1,315;2,436;462;1,894;46;199
Jun 27, 2020;2:00 AM;1,124;574;454;1,088;0;33;1,316;2,411;450;1,860;60;200
Jun 27, 2020;2:15 AM;1,124;554;441;1,098;0;33;1,316;2,378;448;1,851;37;200
Jun 27, 2020;2:30 AM;1,123;553;435;1,101;0;33;1,317;2,347;447;1,856;40;200
Jun 27, 2020;2:45 AM;1,122;530;435;1,078;0;33;1,317;2,318;449;1,856;25;200
Jun 27, 2020;3:00 AM;1,123;535;460;1,089;0;33;1,317;2,315;449;1,855;41;200
Jun 27, 2020;3:15 AM;1,123;539;485;1,069;0;33;1,318;2,256;449;1,851;24;200
Jun 27, 2020;3:30 AM;1,125;540;484;1,053;0;33;1,318;2,228;448;1,848;24;200
Jun 27, 2020;3:45 AM;1,125;532;404;1,076;0;33;1,319;2,198;448;1,835;16;200
Jun 27, 2020;4:00 AM;1,126;528;343;1,092;0;33;1,319;2,197;450;1,784;40;200
Jun 27, 2020;4:15 AM;1,126;536;312;1,033;0;33;1,318;2,193;448;1,793;55;199
Jun 27, 2020;4:30 AM;1,124;568;283;968;1;33;1,318;2,191;445;1,813;118;200
Jun 27, 2020;4:45 AM;1,127;555;236;931;3;33;1,320;2,126;444;1,820;98;200
Jun 27, 2020;5:00 AM;1,129;545;195;941;16;33;1,322;2,064;445;1,792;75;199
Jun 27, 2020;5:15 AM;1,131;537;195;959;42;33;1,322;2,021;444;1,748;51;198
Jun 27, 2020;5:30 AM;1,129;530;194;950;90;33;1,322;2,018;439;1,736;25;199
Jun 27, 2020;5:45 AM;1,129;532;195;940;181;33;1,321;1,980;436;1,741;37;199
Jun 27, 2020;6:00 AM;1,128;531;184;965;301;33;1,322;1,917;436;1,743;14;199
Jun 27, 2020;6:15 AM;1,127;533;177;1,036;450;33;1,323;1,899;432;1,743;10;199
Jun 27, 2020;6:30 AM;1,127;538;174;1,103;626;33;1,324;1,915;429;1,741;18;199
Jun 27, 2020;6:45 AM;1,128;531;155;1,117;842;33;1,324;1,984;429;1,712;6;199
Jun 27, 2020;7:00 AM;1,128;541;121;1,155;1,099;33;1,324;2,097;430;1,704;26;199
Jun 27, 2020;7:15 AM;1,130;547;107;1,119;1,373;33;1,324;2,157;429;1,690;34;199
Jun 27, 2020;7:30 AM;1,130;550;97;1,047;1,681;33;1,322;2,155;433;1,676;36;198
Jun 27, 2020;7:45 AM;1,127;569;90;963;2,022;33;1,321;2,143;440;1,692;48;199
Jun 27, 2020;8:00 AM;1,124;584;80;846;2,359;33;1,321;2,088;443;1,718;157;199
Jun 27, 2020;8:15 AM;1,124;570;87;709;2,731;33;1,321;2,070;444;1,717;172;199
Jun 27, 2020;8:30 AM;1,123;578;90;647;3,097;33;1,319;2,071;437;1,727;191;199
Jun 27, 2020;8:45 AM;1,126;571;103;596;3,471;33;1,319;2,017;436;1,730;191;199
Jun 27, 2020;9:00 AM;1,128;605;110;562;3,799;33;1,318;2,021;396;1,725;323;199
Jun 27, 2020;9:15 AM;1,125;569;112;561;4,147;33;1,317;2,000;396;1,726;217;199
Jun 27, 2020;9:30 AM;1,125;555;121;570;4,533;33;1,316;1,966;394;1,720;133;199
Jun 27, 2020;9:45 AM;1,123;538;118;585;4,860;33;1,316;1,950;373;1,709;113;199
Jun 27, 2020;10:00 AM;1,123;601;105;619;5,165;33;1,315;1,944;349;1,727;237;199
Jun 27, 2020;10:15 AM;1,122;546;92;662;5,473;33;1,315;1,914;337;1,724;106;199
Jun 27, 2020;10:30 AM;1,119;535;84;703;5,711;33;1,314;1,859;336;1,730;51;199
Jun 27, 2020;10:45 AM;1,118;535;89;784;5,929;33;1,314;1,786;336;1,709;49;199
Jun 27, 2020;11:00 AM;1,116;575;101;855;6,104;33;1,312;1,662;340;1,676;92;199
Jun 27, 2020;11:15 AM;1,115;580;104;947;6,262;33;1,312;1,565;342;1,673;58;199
Jun 27, 2020;11:30 AM;1,115;541;130;1,075;6,416;33;1,311;1,518;341;1,671;21;199
Jun 27, 2020;11:45 AM;1,114;537;237;1,198;6,534;33;1,311;1,481;342;1,640;24;199
Jun 27, 2020;12:00 PM;1,114;584;318;1,319;6,602;33;1,310;1,438;344;1,674;107;199
Jun 27, 2020;12:15 PM;1,112;541;189;1,424;6,620;33;1,309;1,414;346;1,651;26;199
Jun 27, 2020;12:30 PM;1,110;561;149;1,516;6,632;33;1,309;1,393;347;1,637;17;199
Jun 27, 2020;12:45 PM;1,110;557;78;1,599;6,611;33;1,309;1,323;348;1,624;24;199
Jun 27, 2020;1:00 PM;1,109;578;89;1,675;6,486;33;1,309;1,304;347;1,605;15;199
Jun 27, 2020;1:15 PM;1,112;570;117;1,794;6,421;33;1,308;1,239;343;1,602;13;199
Jun 27, 2020;1:30 PM;1,109;530;104;1,879;6,322;33;1,308;1,242;341;1,601;6;199
Jun 27, 2020;1:45 PM;1,109;536;122;2,030;6,215;33;1,307;1,239;338;1,607;4;199
Jun 27, 2020;2:00 PM;1,108;528;88;2,130;6,141;33;1,308;1,246;340;1,602;27;199
Jun 27, 2020;2:15 PM;1,106;516;79;2,200;6,013;33;1,307;1,246;340;1,597;14;199
Jun 27, 2020;2:30 PM;1,105;517;71;2,333;5,867;33;1,304;1,243;341;1,599;13;199
Jun 27, 2020;2:45 PM;1,104;515;55;2,509;5,816;33;1,303;1,246;339;1,593;6;199
Jun 27, 2020;3:00 PM;1,104;519;58;2,576;5,702;33;1,304;1,238;339;1,592;5;199
Jun 27, 2020;3:15 PM;1,105;524;58;2,656;5,500;33;1,303;1,249;340;1,579;6;199
Jun 27, 2020;3:30 PM;1,106;533;44;2,757;5,377;33;1,305;1,270;338;1,587;7;199
Jun 27, 2020;3:45 PM;1,107;555;46;2,763;5,135;33;1,305;1,271;339;1,596;31;198
Jun 27, 2020;4:00 PM;1,107;589;54;2,696;4,890;33;1,305;1,256;339;1,514;47;198
Jun 27, 2020;4:15 PM;1,106;584;71;2,593;4,636;33;1,305;1,265;354;1,549;92;199
Jun 27, 2020;4:30 PM;1,107;541;70;2,622;4,363;33;1,305;1,280;385;1,588;106;197
Jun 27, 2020;4:45 PM;1,109;572;75;2,590;4,097;33;1,304;1,349;405;1,606;130;199
Jun 27, 2020;5:00 PM;1,109;546;63;2,577;3,787;33;1,304;1,449;422;1,654;50;198
Jun 27, 2020;5:15 PM;1,112;601;67;2,608;3,443;33;1,305;1,495;427;1,680;40;198
Jun 27, 2020;5:30 PM;1,115;621;83;2,672;3,074;33;1,305;1,472;428;1,693;215;199
Jun 27, 2020;5:45 PM;1,118;593;92;2,682;2,729;33;1,305;1,524;429;1,705;387;199
Jun 27, 2020;6:00 PM;1,115;509;77;2,782;2,460;33;1,303;1,716;437;1,703;243;197
Jun 27, 2020;6:15 PM;1,117;529;64;2,797;2,171;33;1,302;1,809;439;1,709;348;198
Jun 27, 2020;6:30 PM;1,119;579;73;2,652;1,901;33;1,303;1,836;439;1,708;387;199
Jun 27, 2020;6:45 PM;1,121;619;74;2,615;1,635;33;1,305;1,865;432;1,720;367;199
Jun 27, 2020;7:00 PM;1,125;515;65;2,479;1,379;33;1,307;1,926;430;1,718;268;197
Jun 27, 2020;7:15 PM;1,125;571;69;2,328;1,130;33;1,308;1,954;404;1,724;445;197
Jun 27, 2020;7:30 PM;1,126;604;66;2,107;907;33;1,307;1,972;386;1,728;581;197
Jun 27, 2020;7:45 PM;1,126;626;54;1,962;712;33;1,307;2,008;386;1,733;644;197
Jun 27, 2020;8:00 PM;1,125;628;56;1,854;544;33;1,307;2,031;385;1,738;1,025;197
Jun 27, 2020;8:15 PM;1,127;596;63;1,739;397;33;1,306;2,044;382;1,737;1,102;197
Jun 27, 2020;8:30 PM;1,127;591;91;1,654;271;33;1,307;2,061;387;1,735;1,193;197
Jun 27, 2020;8:45 PM;1,128;593;108;1,564;160;33;1,309;2,077;411;1,730;1,171;197
Jun 27, 2020;9:00 PM;1,131;591;113;1,541;76;33;1,311;2,080;439;1,745;1,085;198
Jun 27, 2020;9:15 PM;1,129;592;134;1,542;23;33;1,311;2,088;443;1,747;997;198
Jun 27, 2020;9:30 PM;1,130;591;149;1,529;6;33;1,311;2,086;443;1,742;957;198
Jun 27, 2020;9:45 PM;1,132;586;170;1,492;1;33;1,312;2,087;438;1,740;890;198
Jun 27, 2020;10:00 PM;1,131;590;181;1,556;0;33;1,312;2,085;431;1,748;1,019;196
Jun 27, 2020;10:15 PM;1,134;585;207;1,577;0;33;1,312;2,085;417;1,749;882;196
Jun 27, 2020;10:30 PM;1,130;576;247;1,579;0;33;1,312;2,087;410;1,754;812;196
Jun 27, 2020;10:45 PM;1,131;567;283;1,618;0;33;1,311;2,124;405;1,728;621;196
Jun 27, 2020;11:00 PM;1,130;572;318;1,669;0;33;1,312;2,136;389;1,712;409;195
Jun 27, 2020;11:15 PM;1,130;557;397;1,735;0;33;1,312;2,094;406;1,697;167;195
Jun 27, 2020;11:30 PM;1,128;530;420;1,794;0;33;1,313;2,048;421;1,670;113;195
Jun 27, 2020;11:45 PM;1,127;520;458;1,873;0;33;1,311;1,938;431;1,648;164;195
Jun 28, 2020;12:00 AM;1,128;582;508;1,897;0;33;1,312;1,808;403;1,396;183;183
Jun 28, 2020;12:15 AM;1,127;563;570;1,947;0;33;1,310;1,637;402;1,419;89;183
Jun 28, 2020;12:30 AM;1,128;549;618;1,956;0;33;1,310;1,533;413;1,416;30;183
Jun 28, 2020;12:45 AM;1,126;524;673;1,987;0;33;1,310;1,406;413;1,414;24;182
Jun 28, 2020;1:00 AM;1,125;596;734;2,065;0;33;1,311;1,297;412;1,355;80;183
Jun 28, 2020;1:15 AM;1,126;575;766;2,114;0;33;1,312;1,243;416;1,245;42;182
Jun 28, 2020;1:30 AM;1,122;556;747;2,119;0;33;1,311;1,247;419;1,204;13;182
Jun 28, 2020;1:45 AM;1,123;542;735;2,107;0;33;1,312;1,230;421;1,188;5;182
Jun 28, 2020;2:00 AM;1,126;566;775;2,078;0;33;1,312;1,198;419;1,171;44;183
Jun 28, 2020;2:15 AM;1,126;545;789;2,105;0;33;1,307;1,191;424;1,171;16;183
Jun 28, 2020;2:30 AM;1,125;539;796;2,087;0;33;1,302;1,193;428;1,145;10;183
Jun 28, 2020;2:45 AM;1,126;522;833;2,056;0;33;1,297;1,203;419;1,132;4;182
Jun 28, 2020;3:00 AM;1,127;531;867;2,079;0;33;1,292;1,222;403;1,101;39;182
Jun 28, 2020;3:15 AM;1,127;537;866;2,173;0;33;1,291;1,226;404;1,096;6;181
Jun 28, 2020;3:30 AM;1,128;537;883;2,143;0;33;1,291;1,223;406;1,053;27;181
Jun 28, 2020;3:45 AM;1,128;538;905;2,113;0;33;1,292;1,216;405;974;23;181
Jun 28, 2020;4:00 AM;1,127;529;923;2,130;0;33;1,293;1,197;406;898;30;181
Jun 28, 2020;4:15 AM;1,126;523;880;2,141;0;33;1,293;1,195;406;898;12;181
Jun 28, 2020;4:30 AM;1,127;538;825;2,127;1;33;1,294;1,196;406;902;27;181
Jun 28, 2020;4:45 AM;1,130;563;793;2,064;3;33;1,294;1,200;405;899;5;181
Jun 28, 2020;5:00 AM;1,132;557;797;2,069;14;33;1,295;1,203;404;900;16;180
Jun 28, 2020;5:15 AM;1,132;528;768;2,158;38;33;1,294;1,202;402;902;4;180
Jun 28, 2020;5:30 AM;1,135;523;671;2,201;87;33;1,295;1,204;404;898;13;181
Jun 28, 2020;5:45 AM;1,135;554;615;2,149;171;33;1,296;1,203;404;901;9;180
Jun 28, 2020;6:00 AM;1,135;570;621;2,145;279;33;1,296;1,208;403;899;31;180
Jun 28, 2020;6:15 AM;1,135;575;652;2,089;411;33;1,297;1,200;405;900;22;181
Jun 28, 2020;6:30 AM;1,133;541;693;2,050;561;33;1,296;1,200;406;903;7;181
Jun 28, 2020;6:45 AM;1,134;539;722;2,029;719;33;1,296;1,201;406;898;6;181
Jun 28, 2020;7:00 AM;1,135;540;769;1,941;902;33;1,295;1,236;404;899;23;179
Jun 28, 2020;7:15 AM;1,135;543;779;1,899;1,109;33;1,296;1,251;405;901;24;179
Jun 28, 2020;7:30 AM;1,135;534;812;1,878;1,332;33;1,294;1,246;405;899;2;180
Jun 28, 2020;7:45 AM;1,134;529;800;1,949;1,565;33;1,295;1,244;406;901;4;181
Jun 28, 2020;8:00 AM;1,134;549;784;2,013;1,820;33;1,267;1,237;407;873;33;181
Jun 28, 2020;8:15 AM;1,133;550;785;2,098;2,073;33;1,239;1,235;407;872;41;181
Jun 28, 2020;8:30 AM;1,132;554;787;2,134;2,313;33;1,235;1,236;407;873;15;180
Jun 28, 2020;8:45 AM;1,132;545;812;2,197;2,545;33;1,234;1,238;406;872;2;181
Jun 28, 2020;9:00 AM;1,133;577;864;2,274;2,767;33;1,234;1,264;406;907;43;178
Jun 28, 2020;9:15 AM;1,132;548;846;2,455;2,931;33;1,234;1,264;407;907;4;177
Jun 28, 2020;9:30 AM;1,128;522;827;2,608;3,068;33;1,233;1,262;415;872;19;179
Jun 28, 2020;9:45 AM;1,129;519;846;2,786;3,226;33;1,231;1,272;414;811;20;179
Jun 28, 2020;10:00 AM;1,128;565;851;3,026;3,384;33;1,233;1,296;411;790;29;184
Jun 28, 2020;10:15 AM;1,127;544;860;3,140;3,540;33;1,234;1,291;410;788;17;184
Jun 28, 2020;10:30 AM;1,124;555;855;3,130;3,668;33;1,233;1,285;411;765;18;184
Jun 28, 2020;10:45 AM;1,122;564;821;3,206;3,798;33;1,232;1,282;414;713;20;186
Jun 28, 2020;11:00 AM;1,123;563;828;3,281;3,895;33;1,233;1,275;411;690;92;185
Jun 28, 2020;11:15 AM;1,119;537;834;3,344;3,998;33;1,231;1,273;410;681;45;184
Jun 28, 2020;11:30 AM;1,120;546;854;3,456;4,124;33;1,230;1,285;411;664;10;185
Jun 28, 2020;11:45 AM;1,120;535;841;3,509;4,246;33;1,231;1,289;396;635;7;185
Jun 28, 2020;12:00 PM;1,122;578;841;3,555;4,321;33;1,231;1,271;368;620;83;186
Jun 28, 2020;12:15 PM;1,117;562;789;3,648;4,399;33;1,227;1,283;371;618;38;185
Jun 28, 2020;12:30 PM;1,118;577;788;3,642;4,412;33;1,229;1,306;367;619;4;185
Jun 28, 2020;12:45 PM;1,117;530;842;3,709;4,506;33;1,225;1,302;374;617;0;185
Jun 28, 2020;1:00 PM;1,119;533;892;3,794;4,562;33;1,224;1,261;386;610;0;186
Jun 28, 2020;1:15 PM;1,119;528;878;3,874;4,616;33;1,214;1,238;368;610;0;186
Jun 28, 2020;1:30 PM;1,117;524;848;3,966;4,626;33;1,199;1,225;368;607;0;186
Jun 28, 2020;1:45 PM;1,117;524;862;3,995;4,555;33;1,161;1,205;365;607;0;186
Jun 28, 2020;2:00 PM;1,115;556;869;3,987;4,586;33;1,097;1,153;365;605;3;185
